Player ID,Year,Name,College,5 star recruit,POS,Height (in),Weight (lbs),BMI,Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Weight adjusted Bench,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,Speed Score,Vertical Jump Power,Broad Jump Power,Drafted,Rnd,Pick,G,Cmp,Pass_Att,Pct,Pass_Yds,Y/A,AY/A,Pass_TD,Pass_Int,Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TDs,Rec,Rec_Yds,Rec_Avg,Rec_Tds,Pro Bowl,Players AV,Games Played,AV Per Game
1989Eric Jones,1989,Eric Jones,Vanderbilt,0,QB,72.9,196,25.93,,,,4.79,,0,35,116,4.03,,,74.46359737,4638.20655,8443.938418,0,#N/A,0,22,335,589,57.55,4502,7.8,6.85,27,25,131,323,970,2.9,11,0,0,0,0,0,0,0,0
1989Keith Jones,1989,Keith Jones,Illinois,0,RB,73,208,27.44,,,,4.58,16,17.30769231,37.5,124,,,,94.543444,5094.938665,9264.7599,1,3,62,53,0,0,0,0,0,0,0,0,0,53,780,4026,4.94,39,88,752,7.64,0,11,50,0.22
1989Terrence Jones,1989,Terrence Jones,Tulane (LA),0,QB,73.3,209,27.35,,,,4.64,,0,34,110,4.34,,,90.17878083,4874.675784,8768.041971,1,7,195,22,354,648,54.7,4856,7.5,6.45,35,31,126.05,302,837,2.8,13,0,0,0,0,0,0,0,0
1989Tim Jorden,1989,Tim Jorden,Indiana,0,TE,75,239,29.87,,,,4.98,16,15.06276151,31.5,110,4.45,,12.27,77.71601538,5365.536693,10026.61259,0,#N/A,0,24,0,0,0,0,0,0,0,0,0,3,8,5,1,56,649,11.6,1,0,1,63,0.015873016
1989John Kolesar,1989,John Kolesar,Michigan,0,WR,70.8,185,25.95,,,,,,0,,,,,,#DIV/0!,0,0,1,4,109,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Drew Komlo,1989,Drew Komlo,Catholic University (DC),0,QB,75.3,215,26.66,,,,5.19,,0,26.5,97,4.64,,,59.26510036,4427.120961,8470.01771,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989Jeff Lindsley,1989,Jeff Lindsley,Boise State,0,TE,75,216,27,,,,4.8,9,9.375,32.5,110,4.08,,11.34,81.38020833,4925.557836,9061.708448,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Doug Lloyd,1989,Doug Lloyd,North Dakota State,0,RB,72.6,214,28.54,,,,4.64,14,14.71962617,31.5,115,4.06,,10.98,92.33616793,4804.288085,9179.577332,1,6,156,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1989Tony Logan,1989,Tony Logan,Nevada Las Vegas,0,WR,68.6,181,27.04,,,,4.73,,0,28.5,108,4.25,,11.51,72.32093089,3865.102327,7524.028708,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Tony Martin,1989,Tony Martin,Colorado Mesa,0,WR,72.1,174,23.53,,,,4.44,,0,39,129,4.22,,11.1,89.5462418,4346.518607,7905.040417,1,5,126,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,1,83,177,0.468926554
1989Mike Mcgee,1989,Mike Mcgee,Bowling Green (OH),0,RB,72.3,228,30.66,,,,4.75,18,17.76315789,32,114,4.24,,11.81,89.5757399,5159.051076,9737.495366,0,#N/A,0,11,0,0,0,0,0,0,0,0,0,11,146,504,3.5,6,17,105,6.2,0,0,0,0
1989Todd Mcnair,1989,Todd Mcnair,Temple,0,RB,72.6,185,24.67,,,,4.7,,0,38,124,4.15,,11.52,75.8246287,4561.666362,8240.291257,1,8,220,22,0,0,0,0,0,0,0,0,0,22,436,1819,4.15,11,37,241,6.5,0,30,121,0.247933884
1989Travis Mcneal,1989,Travis Mcneal,Tennessee-Chattanooga,0,TE,75.3,238,29.51,,,,4.75,14,13.23529412,37,119,4.57,,11.97,93.50450043,5790.789929,10385.09393,1,4,101,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,6,76,0.078947368
1989Dave Meggett,1989,Dave Meggett,Towson (MD),0,RB,67.3,174,27.01,,,,4.64,20,25.86206897,34.5,122,4.26,,11.72,75.07707112,4088.074363,7687.571268,1,5,132,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,1,52,146,0.356164384
1989Eric Metcalf,1989,Eric Metcalf,Texas,0,WR,69,180,26.58,,,,4.46,,0,33,118,,,,90.98358934,4136.085106,7821.201954,1,1,13,32,0,0,0,0,0,0,0,0,0,533,2403,4.3,22,117,1123,9.4,5,1,78,179,0.43575419
1989Todd Millikan,1989,Todd Millikan,Nebraska,0,TE,74.5,238,30.15,,,,4.84,11,10.39915966,30.5,100,4.44,,12.18,86.74121601,5257.591844,9520,1,10,270,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Frank Miotke,1989,Frank Miotke,Grand Valley State (MI),0,WR,71,174,24.27,,,,4.61,,0,32,117,3.99,,10.96,77.05051438,3937.170558,7528.391063,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Eric Mitchel,1989,Eric Mitchel,Oklahoma,0,RB,71.4,205,28.27,,,,4.44,12,13.17073171,34,116,4.2,,11.49,105.4998826,4781.380554,8831.670284,1,6,165,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1989Boo Mitchell,1989,Boo Mitchell,Vanderbilt,0,WR,70.3,181,25.75,,,,4.74,,0,32.5,111,4.27,,11.46,71.7125563,4127.435039,7627.813317,0,#N/A,0,44,0,0,0,0,0,0,0,0,0,5,17,2.333333333,0,188,2964,15.75,9,0,0,0,0
1989Bill Osborn,1989,Bill Osborn,Pittsburgh,0,WR,70.8,184,25.81,,,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,23,0,0,0,0,0,0,0,0,0,2,24,12,1,59,755,12.8,6,0,0,0,0
1989Greg Paterra,1989,Greg Paterra,Slippery Rock (PA),0,RB,70.6,210,29.62,,,,4.56,21,22.5,34,117,4.48,,11.96,97.13817051,4897.999592,9085.989214,1,11,286,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,1,10,0.1
1989Danny Peebles,1989,Danny Peebles,North Carolina State,0,WR,71.6,169,23.17,,,,4.43,,0,35.5,128,4.23,,11.63,87.76104692,4027.734847,7648.066945,1,2,33,20,0,0,0,0,0,0,0,0,0,5,50,8.15,1,45,749,16.6,4,0,2,30,0.066666667
1989Rodney Peete,1989,Rodney Peete,Southern California,0,QB,72.5,195,26.08,,,,4.72,,0,29,103,4.53,,,78.57721145,4200.42855,7916.135421,1,6,141,24,420,691,60.7,5521,8,7.55,39,24,139.65,138,213,1.55,8,0,0,0,0,0,56,104,0.538461538
1989Todd Philcox,1989,Todd Philcox,Syracuse,0,QB,76,213,25.92,,,,5.12,,0,27.5,100,4.43,,,61.99115887,4467.925693,8520,0,#N/A,0,11,141,234,60.3,2076,8.9,8.1,16,11,147.9,73,1,0,0,0,0,0,0,0,3,15,0.2
1989Jeff Query,1989,Jeff Query,Millikin (IL),0,WR,71.3,164,22.68,,,,4.43,,0,37.5,123,3.91,,10.83,85.16456624,4017.163178,7275.391948,1,5,124,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,16,86,0.186046512
1989Paul Reilly,1989,Paul Reilly,Nebraska-Kearney,0,TE,75.6,234,28.78,,,,4.9,17,16.34615385,30,105,4.39,,11.99,81.18233396,5126.683138,9591.145917,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Andre Rison,1989,Andre Rison,Michigan State,0,WR,70,187,26.83,,,,4.47,,0,35,114,3.96,,11.37,93.67884115,4425.227678,7986.454533,1,1,22,35,0,0,0,0,0,0,0,0,0,8,62,5.166666667,0,127,2712,21.86666667,18,1,99,186,0.532258065
1989Everett Ross,1989,Everett Ross,Ohio State,0,WR,70,178,25.54,,,,4.58,,0,36,113,4.19,,11.75,80.90737035,4272,7568.663819,1,12,335,11,0,0,0,0,0,0,0,0,0,1,5,5,0,29,585,20.2,5,0,0,0,0
1989Troy Sadowski,1989,Troy Sadowski,Georgia,0,TE,76.8,242,28.84,,,,4.85,16,14.87603306,32.5,117,4.24,,,87.47388336,5518.449057,10470.5209,1,6,145,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Heath Sherman,1989,Heath Sherman,Texas A&M-Kingsville,0,FB,70.4,201,28.51,,,,4.57,12,13.43283582,,,,,,92.16398675,0,0,1,6,162,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,21,76,0.276315789
1989Brian Slater,1989,Brian Slater,Washington,0,WR,75.9,195,23.8,,,,4.56,,0,31.5,108,4.05,,11.92,90.19972976,4377.739143,8105.997779,1,11,285,22,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1433,18.85,12,0,0,0,0
1989Kendall Smith,1989,Kendall Smith,Utah State,0,WR,69.6,179,25.98,,,,4.59,,0,33,110,4.39,,11.59,80.65518367,4113.106855,7509.471353,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Brent Snyder,1989,Brent Snyder,Utah State,0,QB,75.3,225,27.9,,,,5.09,,0,25.5,104,4.45,,,67.04113904,4544.777222,9178.235124,1,7,192,22,472,874,53.95,6105,7,6.05,39,35,119.35,166,-177,-1.05,4,0,0,0,0,0,0,0,0
1989Anthony Stafford,1989,Anthony Stafford,Oklahoma,0,WR,67.9,183,27.9,,,,4.47,12,14.75409836,36,120,4.16,,11.09,91.67501567,4392,8018.658242,1,6,152,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Damon Stell,1989,Damon Stell,Oklahoma,0,RB,70.5,199,28.15,,,,4.74,10,11.30653266,33,114,4.35,,11.7,78.84419173,4572.671867,8498.954289,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1989Mark Stock,1989,Mark Stock,Virginia Military Inst (VA),0,WR,71.1,173,24.06,,,,4.55,,0,33,114,4.24,,11.25,80.7291746,3975.237351,7388.53815,1,6,144,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,1,25,0.04
1989Craig Taylor,1989,Craig Taylor,West Virginia,0,FB,71.5,223,30.67,,,,4.82,14,14.12556054,28.5,108,4.09,,11.4,82.63170344,4761.9769,9269.935922,1,6,166,11,0,0,0,0,0,0,0,0,0,11,83,403,4.9,10,7,66,9.4,0,5,36,0.138888889
1989Rob Thomas,1989,Rob Thomas,Oregon State,0,WR,70.8,171,23.98,,,,4.51,,0,34.5,119,4.06,,10.89,82.66467041,4017.590323,7461.559086,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Lawyer Tillman,1989,Lawyer Tillman,Auburn,0,WR,76,227,27.63,,,,,,0,,,,,,#DIV/0!,0,0,1,2,31,22,0,0,0,0,0,0,0,0,0,2,6,3,1,67,1330,19.85,12,0,7,37,0.189189189
1989Lewis Tillman,1989,Lewis Tillman,Jackson State (MS),0,RB,71,193,26.92,,,,4.67,16,18.65284974,31.5,109,4.31,,11.86,81.15584096,4332.839254,8059.916625,1,4,93,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,18,109,0.165137615
1989Billy Joe Tolliver,1989,Billy Joe Tolliver,Texas Tech,0,QB,72.6,217,28.94,,,,5.09,,0,28.5,96,4.42,,,64.6574541,4633.851961,8504.628387,1,2,51,22,287,550,51.6,4291,7.7,6.4,27,24,121.6,75,-251,-3.4,1,0,0,0,0,0,28,79,0.35443038
1989Jamie Townsend,1989,Jamie Townsend,Eastern Washington,0,RB,70.3,179,25.46,,,,4.7,12,15.08379888,30.5,104,4.49,,12.18,73.36545155,3954.239244,7301.795943,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1989Floyd Turner,1989,Floyd Turner,Northwestern State (LA),0,WR,71.9,193,26.25,,,,4.65,,0,32,114,4.32,,11.28,82.56110427,4367.091481,8242.704411,1,6,159,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,39,114,0.342105263
1989Willie Vaughn,1989,Willie Vaughn,Kansas,0,WR,70.9,197,27.55,,,,4.52,,0,33,115,4.28,,11.48,94.39358543,4526.715365,8450.358572,0,#N/A,0,43,0,0,0,0,0,0,0,0,0,13,44,3.225,1,133,2266,17.95,17,0,0,0,0
1989Tom Waddle,1989,Tom Waddle,Boston College,0,WR,71.9,173,23.53,,,,4.81,,0,31,115,4.19,,11.36,64.63917328,3852.892939,7420.873264,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1683,15.55,5,0,19,60,0.316666667
1989Wayne Walker,1989,Wayne Walker,Texas Tech,0,WR,68.5,156,23.37,,,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,34,0,0,0,0,0,0,0,0,0,15,257,14.26666667,1,96,1823,18.9,12,1,3,13,0.230769231
1989Wesley Walls,1989,Wesley Walls,Mississippi,0,TE,76.5,240,28.83,,,,4.77,,0,,110,,,,92.71878271,0,10068.56494,1,2,56,11,0,0,0,0,0,0,0,0,0,3,10,3.3,0,36,426,11.8,3,1,51,196,0.260204082
1989Alonzo Washington,1989,Alonzo Washington,Arizona,0,RB,70.5,212,29.99,,,,4.75,,0,29.5,104,4.3,,11.82,83.28972307,4605.818928,8647.937095,0,#N/A,0,10,0,0,0,0,0,0,0,0,0,10,113,651,5.8,3,8,99,12.4,0,0,0,0
1989Greg Werner,1989,Greg Werner,DePauw (IN),0,TE,75.6,236,29.03,,,,4.93,16,15.25423729,33,103,4.48,,12.19,79.9013876,5422.867138,9580.553637,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,1,10,0.1
1989Freddie Weygand,1989,Freddie Weygand,Auburn,0,WR,71.9,187,25.43,,,,4.69,,0,32,114,4.24,,11.36,77.30013125,4231.326979,7986.454533,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1989Erik Wilhelm,1989,Erik Wilhelm,Oregon State,0,QB,74.8,209,26.26,,,,5.18,,0,26,101,4.21,,,58.05735455,4262.780313,8401.696019,1,3,83,22,501,865,57.8,5632,6.55,5.75,35,30,118.85,111,-93,-1.3,2,0,0,0,0,0,3,22,0.136363636
1989Eric Wilkerson,1989,Eric Wilkerson,Kent State (OH),0,WR,68.8,181,26.88,,,,4.63,9,11.1878453,37.5,124,4.28,,11.93,78.77430976,4433.576434,8062.122797,0,#N/A,0,11,0,0,0,0,0,0,0,0,0,244,1221,5,10,23,269,11.7,0,0,0,0,0
1989Vince Workman,1989,Vince Workman,Ohio State,0,RB,70,195,27.98,,,,4.74,13,15,30,110,,,,77.25938386,4272.235949,8180.709016,1,5,127,24,0,0,0,0,0,0,0,0,0,24,328,1500,4.45,10,45,511,10.95,0,24,106,0.226415094
1989Nas Worthen,1989,Nas Worthen,North Carolina State,0,WR,68.1,177,26.83,,,,4.62,,0,30.5,116,4.3,,11.61,77.7025658,3910.0578,7625.393367,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1988Azizuddin Abdur-Raoof,1988,Azizuddin Abdur-Raoof,Maryland,0,WR,72.5,199,26.62,10,,,4.51,10,11.30653266,35.5,124,4.3,,11.72,96.20040592,4742.717365,8863.880866,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1988Mike Alexander,1988,Mike Alexander,Penn State,0,WR,75.3,215,26.66,8,,,4.57,11,11.51162791,25,104,4.57,,11.97,98.58336891,4300,8770.313563,1,8,199,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,3,19,0.157894737
1988Marvin Allen,1988,Marvin Allen,Tulane (LA),0,RB,69.8,213,30.73,9,,,4.55,15,15.84507042,31,110,4.54,,12.56,99.39487971,4743.735237,8935.851386,1,11,294,11,0,0,0,0,0,0,0,0,0,11,73,369,5.1,10,26,317,12.2,0,1,37,0.027027027
1988JR Ambrose,1988,JR Ambrose,Mississippi,0,WR,72.1,186,25.15,9.25,,,4.58,8,9.677419355,,,,,,84.54365666,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1988Flipper Anderson,1988,Flipper Anderson,UCLA,0,WR,71.6,169,23.17,9.5,,,4.45,4,5.325443787,35.5,117,4.31,,11.3,86.19392476,4027.734847,7312.057987,1,2,46,24,0,0,0,0,0,0,0,0,0,3,-7,-4.25,0,84,1578,18.8,10,0,48,114,0.421052632
1988Sanjay Beach,1988,Sanjay Beach,Colorado State,0,WR,72.4,189,25.35,10.75,,,4.61,12,14.28571429,33,117,4.34,,11.67,83.69280011,4342.889361,8177.390293,0,#N/A,0,12,0,0,0,0,0,0,0,0,0,6,53,8.8,0,37,381,10.3,3,0,2,42,0.047619048
1988Brad Beckman,1988,Brad Beckman,Nebraska-Omaha,0,TE,74.6,236,29.81,9.75,,,4.71,6,5.720338983,33,115,4.25,,11.59,95.90878077,5422.867138,10123.2722,1,7,183,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,1,24,0.041666667
1988Brian Bedford,1988,Brian Bedford,California,0,WR,75.4,214,26.46,10.25,,,4.57,13,13.6682243,33.5,118,4.4,,11.57,98.12484161,4954.458194,9298.5401,1,9,232,11,0,0,0,0,0,0,0,0,0,7,53,7.6,0,39,515,13.2,4,0,0,0,0
1988Kerwin Bell,1988,Kerwin Bell,Florida,0,QB,74.1,200,25.61,9.5,,,5.07,,0,28.5,102,4.63,,,60.53801184,4270.831301,8079.603951,1,7,180,11,140,239,58.6,1769,7.4,6.3,9,10,124.8,42,-184,-4.4,0,0,0,0,0,0,0,0,0
1988J.J. Birden,1988,J.J. Birden,Oregon,0,WR,69.4,157,22.92,8.5,,,4.45,7,10.03184713,38,126,4.16,,11.33,80.07364608,3871.251994,7049.282517,1,8,216,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,34,93,0.365591398
1988Brian Blades,1988,Brian Blades,Miami (FL),0,WR,71.1,182,25.31,9.25,,,4.48,13,16.07142857,,,,,,90.36272677,0,0,1,2,49,22,0,0,0,0,0,0,0,0,0,2,-1,-0.5,0,59,1051,17.75,11,1,72,156,0.461538462
1988Tim Brown,1988,Tim Brown,Notre Dame,0,WR,72,193,26.17,9,,,4.39,,0,,,,,,103.9271993,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1988Jeff Burger,1988,Jeff Burger,Auburn,0,QB,71.9,208,28.29,9,,,4.72,,0,32.5,108,4.39,,,83.81569221,4743.129768,8646.397631,0,#N/A,0,11,178,267,66.7,2066,7.7,7.2,13,9,141,38,-180,-4.7,0,0,0,0,0,0,0,0,0
1988Richard Calvin,1988,Richard Calvin,Washington State,0,RB,72.3,198,26.63,8.25,,,4.7,10,11.36363636,28,109,4.44,,11.87,81.15284585,4190.870077,8268.722755,1,11,304,11,0,0,0,0,0,0,0,0,0,11,180,822,4.6,4,33,246,7.5,0,0,0,0
1988Lydell Carr,1988,Lydell Carr,Oklahoma,0,FB,72.6,226,30.14,8,,,,20,19.91150442,,,,,,#DIV/0!,0,0,1,4,106,35,0,0,0,0,0,0,0,0,0,35,399,2184,5.666666667,18,0,0,0,0,0,0,0
1988Pat Carter,1988,Pat Carter,Florida State,0,TE,75.9,263,32.09,10,,,4.92,11,9.410646388,29,98,4.77,,12.78,89.76878209,5665.193377,10414.26867,1,2,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,28,274,9.8,2,0,10,154,0.064935065
1988Chris Chandler,1988,Chris Chandler,Washington,0,QB,75.9,211,25.75,9.25,,,4.87,10,10.66350711,30,102,4.4,,,75.0233765,4622.778385,8523.982168,1,3,76,11,128,249,51.4,1739,7,5.7,9,11,113.2,46,136,3,3,0,0,0,0,1,102,180,0.566666667
1988Curtis Chappell,1988,Curtis Chappell,Howard (DC),0,WR,70.9,152,21.26,8.5,,,4.46,3,4.440789474,31,103,4.22,,11.29,76.83058655,3385.200733,6170.526072,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1988Patrick Collins,1988,Patrick Collins,Oklahoma,0,RB,69.4,197,28.75,9.25,,,4.49,10,11.4213198,33.5,110,4.29,,11.74,96.94175054,4560.87974,8264.613724,1,8,200,11,0,0,0,0,0,0,0,0,0,11,82,626,7.6,8,1,28,28,0,0,0,0
1988George Cooper,1988,George Cooper,Ohio State,0,RB,73,245,32.32,9.5,,,4.9,16,14.69387755,30,109,4.29,,12.01,84.99859752,5367.681064,10231.50038,1,6,156,36,0,0,0,0,0,0,0,0,0,36,328,1395,4.2,11,54,492,9.1,0,2,10,0.2
1988Jason Cooper,1988,Jason Cooper,Duke,0,TE,75.3,243,30.13,9.25,,,,20,18.51851852,,,,,,#DIV/0!,0,0,0,#N/A,0,33,0,0,0,0,0,0,0,0,0,177,590,3.3,5,85,957,11.23333333,3,0,0,0,0
1988Aaron Cox,1988,Aaron Cox,Arizona State,0,WR,69.1,174,25.62,8.5,,,4.4,3,3.879310345,30,109,4.34,,11.49,92.84714159,3812.149,7266.45333,1,1,20,35,0,0,0,0,0,0,0,0,0,1,-6,-6,0,117,2353,20.1,12,0,16,82,0.195121951
1988Wendell Davis,1988,Wendell Davis,Louisiana State,0,WR,71.5,188,25.85,8.75,,,,3,3.590425532,,,,,,#DIV/0!,0,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0.088235294
1988Kent Dean,1988,Kent Dean,Kansas State,0,TE,76,233,28.36,8.75,,,,11,10.6223176,,,,,,#DIV/0!,0,0,0,#N/A,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,38,481,12.7,4,0,0,0,0
1988Robert Delpino,1988,Robert Delpino,Missouri,0,RB,71.4,201,27.72,9.5,,,4.54,13,14.55223881,34,120,4.15,,11.47,94.6242917,4688.085323,8807.378725,1,5,117,11,0,0,0,0,0,0,0,0,0,11,115,750,6.5,9,8,87,10.9,0,27,88,0.306818182
1988Duke Donaldson,1988,Duke Donaldson,Auburn,0,WR,69.4,169,24.67,7.75,,,4.64,5,6.656804734,28.5,106,4.18,,11.52,72.91968402,3608.852449,6959.845975,0,#N/A,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,43,398,9.3,1,0,0,0,0
1988Alfred Dorsey,1988,Alfred Dorsey,Nicholls State (LA),0,WR,66.8,168,26.47,9,,,4.7,8,10.71428571,28.5,108,4.38,,11.8,68.85696012,3587.498293,6983.628856,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1988Quinn Early,1988,Quinn Early,Iowa,0,WR,72.1,193,26.1,9.5,,,4.41,9,10.49222798,35,117,4.23,,11.65,102.0546851,4567.213593,8350.456754,1,3,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,61,978,16,10,0,57,179,0.318435754
1988Ferrell Edmunds,1988,Ferrell Edmunds,Maryland,0,TE,78,241,27.85,10.5,,,,18,16.80497925,,,,,,#DIV/0!,0,0,1,3,73,33,0,0,0,0,0,0,0,0,0,5,25,1.666666667,0,84,1407,16.56666667,9,1,16,89,0.179775281
1988Jeff Fairholm,1988,Jeff Fairholm,Arizona,0,WR,71.4,186,25.65,8.75,,,4.64,12,14.51612903,30.5,108,4.23,,11.5,80.25480016,4108.874298,7731.874805,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,5,32,7.1,0,46,722,15.7,3,0,0,0,0
1988Mel Farr,1988,Mel Farr,UCLA,0,FB,72.3,223,29.99,8.5,,,,21,21.18834081,,,,,,#DIV/0!,0,0,1,9,248,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,1,0,0,0
1988Lucius Floyd,1988,Lucius Floyd,Nevada Las Vegas,0,RB,70.6,190,26.8,8.5,,,4.69,12,14.21052632,31.5,117,4.28,,12.08,78.54024031,4265.489421,8220.656908,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1988Bernard Ford,1988,Bernard Ford,Central Florida,0,WR,69.5,168,24.45,8,,,4.37,6,8.035714286,32,115,4.05,,11.31,92.13264292,3801.406056,7206.397158,1,3,65,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,1,24,0.041666667
1988Darryl Franklin,1988,Darryl Franklin,Washington,0,WR,70.4,187,26.52,10.25,,,4.75,10,12.03208556,29,108,4.35,,11.71,73.46782176,4028.103276,7773.444024,1,8,201,33,0,0,0,0,0,0,0,0,0,6,36,9.333333333,0,92,1393,14.66666667,6,0,0,0,0
1988Herb Gainer,1988,Herb Gainer,Florida State,0,WR,74.3,192,24.45,8.5,,,4.75,7,8.203125,28.5,112,4.5,,12.03,75.43220202,4099.998049,8127.748028,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,57,919,16.1,11,0,0,0,0
1988Kenny Gamble,1988,Kenny Gamble,Colgate (NY),0,RB,70.5,196,27.72,8.5,,,4.69,,0,30,111,4.48,,11.86,81.02045843,4294.144851,8259.952542,1,10,251,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1988John Garrett,1988,John Garrett,Syracuse,0,WR,70.6,172,24.26,9,,,4.78,9,11.77325581,28,112,4.37,,11.94,65.89414938,3640.553804,7281.107608,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1988Keith Gloster,1988,Keith Gloster,Temple,0,WR,71.5,174,23.93,8.5,,,4.79,,0,28,122,4.34,,11.81,66.10543848,3682.885825,7687.571268,0,#N/A,0,11,0,0,0,0,0,0,0,0,0,1,6,6,0,23,568,24.7,7,0,0,0,0
1988Gaston Green,1988,Gaston Green,UCLA,0,RB,70.3,189,26.88,8.5,,,4.32,8,9.523809524,33.5,119,4.27,,12,108.5317517,4375.666349,8246.986359,1,1,14,36,0,0,0,0,0,0,0,0,0,36,617,3215,5.133333333,34,27,210,8,1,17,58,0.293103448
1988Kevin Harmon,1988,Kevin Harmon,Iowa,0,RB,71.9,196,26.65,8.5,,,4.6,8,9.183673469,27.5,106,4.19,,11.96,87.54971573,4111.330685,8071.774031,1,4,101,12,0,0,0,0,0,0,0,0,0,12,139,668,4.8,6,29,248,8.6,0,0,0,0
